kod_nadzsj_d,Obyvatelstvo - zaměstnaní - celkem,Obyvatelstvo - zaměstnaní - postavení v zaměstnání: zaměstnanci - celkem,Obyvatelstvo - zaměstnaní - postavení v zaměstnání: zaměstnavatelé - celkem,Obyvatelstvo - zaměstnaní - postavení v zaměstnání: osoby pracující na vlastní účet - celkem,Obyvatelstvo - zaměstnaní - postavení v zaměstnání: nezjištěno - celkem,Obyvatelstvo - zaměstnaní - věk: 15 - 24  - celkem,Obyvatelstvo - zaměstnaní - věk: 25 - 34  - celkem,Obyvatelstvo - zaměstnaní - věk: 35 - 44  - celkem,Obyvatelstvo - zaměstnaní - věk: 45 - 54  - celkem,Obyvatelstvo - zaměstnaní - věk: 55 - 59  - celkem,Obyvatelstvo - zaměstnaní - věk: 60 - 64  - celkem,Obyvatelstvo - zaměstnaní - věk: 65 a více  - celkem
54116803,698,592,4,67,35,45,134,177,192,90,37,23
54116806,66,57,0,6,3,4,11,10,26,10,4,1
54116807,55,50,0,3,2,3,13,20,13,3,3,0
1644370,0,0,0,0,0,0,0,0,0,0,0,0
1644700,0,0,0,0,0,0,0,0,0,0,0,0
1644880,0,0,0,0,0,0,0,0,0,0,0,0
3156480,0,0,0,0,0,0,0,0,0,0,0,0
52370401,48,37,1,3,7,3,9,7,18,8,3,0
52370405,647,531,4,56,56,51,116,166,181,56,42,35
52370406,892,684,5,143,60,47,169,187,275,86,62,66
52370407,90,76,0,10,4,9,22,29,20,3,5,2
52370408,283,225,1,31,26,13,61,64,90,26,15,14
52370409,18,11,1,5,1,0,3,4,4,4,2,1
52370410,292,215,7,51,19,29,47,77,86,32,16,5
52370411,143,101,2,24,16,9,13,18,66,16,12,9
52370412,471,395,3,36,37,31,91,114,128,65,31,11
52370413,1554,1302,15,124,113,94,281,321,450,211,148,49
52370414,576,410,8,96,62,41,147,148,129,42,37,32
52370415,1214,962,20,151,81,70,211,301,339,134,91,68
52370416,1081,861,25,113,82,63,215,282,305,103,66,47
52370417,723,578,7,76,62,42,150,207,171,59,48,46
52370418,627,487,9,82,49,33,110,140,151,87,55,51
52370419,584,472,13,55,44,51,109,112,170,63,50,29
52370420,36,29,0,1,6,7,9,2,10,5,0,3
52370421,557,434,5,77,41,47,123,127,128,69,43,20
52370422,448,363,5,32,48,33,91,112,133,33,26,20
52370423,25,17,0,4,4,3,5,3,11,1,1,1
52370424,510,360,9,83,58,36,102,121,123,57,38,33
52370425,897,669,12,133,83,52,158,203,226,111,75,72
55333601,202,180,0,14,8,13,45,55,51,25,9,4
54122201,19,12,0,7,0,1,2,6,4,5,1,0
54122202,25,22,0,2,1,6,5,0,11,3,0,0
54122203,45,37,0,6,2,2,12,10,13,5,2,1
54122204,474,394,2,52,26,43,96,114,125,64,19,13
1983660,0,0,0,0,0,0,0,0,0,0,0,0
54126501,37,26,1,6,4,4,5,5,17,5,1,0
54126502,79,60,0,12,7,5,14,14,39,2,1,4
54126503,14,7,0,4,3,0,0,7,2,2,2,1
54126504,953,733,15,135,70,55,158,240,256,117,76,51
54126505,13,9,0,3,1,1,2,2,3,2,3,0
54126506,45,33,1,7,4,11,11,4,7,6,3,3
55414601,95,69,2,16,8,8,12,21,27,9,14,4
55319101,32,21,0,7,4,1,11,4,9,4,2,1
56944501,1038,792,20,163,63,51,137,256,328,144,81,41
57009501,123,101,1,12,9,9,25,39,30,3,8,9
1894990,0,0,0,0,0,0,0,0,0,0,0,0
54135401,90,71,0,11,8,7,10,29,20,13,9,2
54135402,18,9,1,7,1,0,1,1,8,3,2,3
54135403,32,28,0,1,3,3,1,12,7,2,6,1
54135404,94,68,3,13,10,5,15,25,31,6,11,1
54135405,133,106,2,16,9,3,22,47,26,23,9,3
54135406,128,104,2,11,11,7,14,31,43,16,12,5
54135407,1261,1040,16,108,97,68,226,350,295,164,78,80
54135409,450,372,3,39,36,27,94,93,121,58,27,30
54135410,635,507,5,68,55,42,148,166,166,60,37,16
54135411,441,349,2,55,35,30,91,98,130,56,22,14
54135412,217,170,6,26,15,15,46,40,61,25,18,12
54135413,669,540,9,71,49,44,136,133,185,107,44,20
54135414,50,37,1,8,4,3,8,12,16,5,2,4
54135415,269,210,5,32,22,12,44,61,76,38,21,17
54135417,234,168,6,39,21,11,31,66,61,27,23,15
54135418,409,342,6,28,33,26,72,78,126,68,31,8
54135419,425,331,4,49,41,24,63,110,116,56,34,22
54135420,47,37,3,3,4,5,7,13,8,8,3,3
54135422,682,575,8,58,41,55,163,145,176,81,53,9
57033801,95,78,2,11,4,5,19,24,28,12,4,3
54147801,401,334,7,38,22,33,57,112,105,54,26,14
58830001,130,106,1,16,7,10,23,26,38,24,6,3
58830002,88,67,0,15,6,4,7,24,30,9,8,6
58832601,257,207,4,27,19,11,45,70,76,27,16,12
54231801,99,76,3,8,12,6,16,21,28,14,10,4
54969001,95,79,1,13,2,7,20,19,26,13,7,3
58837701,156,118,0,28,10,5,28,41,46,20,8,8
58838501,467,378,7,46,36,27,89,121,134,45,31,20
58839301,134,103,3,21,7,8,17,44,36,19,7,3
58839303,435,341,6,61,27,28,70,107,131,48,33,18
58839304,152,114,1,24,13,17,23,32,46,15,13,6
58839305,60,50,0,4,6,3,12,12,17,6,5,5
58839306,334,266,6,34,28,25,56,71,109,39,28,6
58839307,282,215,8,37,22,9,42,51,88,59,20,13
58839308,1158,926,12,116,104,67,221,266,355,130,68,51
58839309,179,140,5,21,13,8,25,47,49,24,14,12
58839310,364,252,7,65,40,29,78,91,101,34,19,12
58839311,334,258,8,35,33,13,55,64,102,44,27,29
58839313,314,243,3,48,20,15,44,79,91,40,27,18
58839314,26,14,2,8,2,1,4,7,9,3,0,2
58840701,86,67,1,8,10,8,13,23,18,17,3,4
58843101,192,158,0,19,15,17,33,65,42,14,15,6
0410330,0,0,0,0,0,0,0,0,0,0,0,0
3142260,0,0,0,0,0,0,0,0,0,0,0,0
3142340,0,0,0,0,0,0,0,0,0,0,0,0
58845801,212,165,3,30,14,11,29,67,55,32,13,5
58845802,29,25,0,2,2,1,2,13,5,3,3,2
58845803,867,672,11,113,71,37,141,274,220,90,53,52
58845804,189,151,0,24,14,18,35,37,58,26,10,5
58845805,203,165,4,21,13,15,42,50,57,21,11,7
58845806,229,185,1,27,16,12,35,57,71,37,11,6
58845807,25,21,1,1,2,2,3,4,14,0,1,1
58845808,197,148,5,25,19,17,55,34,47,21,11,12
58845809,39,32,0,4,3,2,5,10,12,9,0,1
58845810,1095,894,8,118,75,67,214,304,290,106,73,41
58845811,377,271,4,64,38,19,47,123,101,33,36,18
58845812,380,292,3,42,43,26,82,105,98,34,22,13
58845813,472,376,4,55,37,30,103,97,114,66,46,16
58845815,23,15,0,7,1,1,2,2,5,4,7,2
58845816,495,375,5,69,46,48,107,100,130,51,39,20
58845817,252,185,3,43,21,20,38,54,68,33,22,17
58845819,471,356,11,69,35,47,77,97,126,57,38,29
54234201,29,22,1,5,1,5,4,8,7,3,2,0
58847401,124,97,1,20,6,7,18,47,32,7,7,6
58848201,73,54,1,13,5,5,14,17,21,6,3,7
3142690,0,0,0,0,0,0,0,0,0,0,0,0
3287820,0,0,0,0,0,0,0,0,0,0,0,0
58849101,41,34,0,5,2,2,7,8,15,3,2,4
58849102,161,131,4,19,7,16,27,41,44,17,15,1
58849103,18,15,1,2,0,2,4,5,3,2,2,0
58849104,11,8,0,1,2,1,0,1,5,2,1,1
58849105,1581,1365,7,111,98,93,339,413,399,160,122,55
58849107,897,690,20,118,69,68,140,239,260,92,69,29
58849108,384,321,2,34,27,28,63,91,105,45,32,20
58850401,170,136,1,20,13,16,30,37,55,15,8,9
58851201,110,88,0,14,8,11,15,24,32,20,4,4
58851205,149,122,4,12,11,9,25,33,49,18,10,5
58851206,303,242,3,31,27,17,47,61,81,42,33,22
58851207,477,369,6,63,39,32,80,121,141,53,33,17
58851209,1147,972,2,90,83,67,235,293,325,124,64,39
50673701,443,343,6,65,29,27,54,98,152,47,33,32
50673702,35,22,1,10,2,0,4,6,14,1,3,7
50673703,230,166,3,41,20,7,43,56,69,30,17,8
58854701,63,53,0,6,4,2,10,17,21,6,6,1
58854702,20,10,1,8,1,0,1,2,8,8,0,1
58855501,189,144,3,26,16,19,27,41,58,29,11,4
58856301,152,112,5,22,13,8,15,47,53,17,10,2
58735401,117,103,1,8,5,6,28,32,31,14,5,1
58859801,135,113,2,13,7,4,25,33,41,24,7,1
58860101,105,76,0,16,13,10,16,28,29,12,5,5
58860102,87,69,3,9,6,6,14,22,25,16,4,0
58860103,865,668,10,132,55,61,166,233,233,92,49,31
58860104,129,97,2,20,10,9,21,23,37,22,7,10
58852101,211,156,1,36,18,15,28,54,73,23,12,6
58852102,44,37,0,4,3,7,9,9,14,5,0,0
58852103,48,33,0,8,7,2,4,19,12,7,3,1
58861001,59,46,0,10,3,1,9,15,18,7,7,2
58861002,399,324,4,45,26,30,62,97,94,70,38,8
58861003,22,18,0,4,0,2,4,7,6,2,1,0
0040312,0,0,0,0,0,0,0,0,0,0,0,0
0748960,0,0,0,0,0,0,0,0,0,0,0,0
0749690,0,0,0,0,0,0,0,0,0,0,0,0
0749932,0,0,0,0,0,0,0,0,0,0,0,0
58829601,169,133,2,15,19,14,25,44,48,23,9,6
58829602,109,93,2,10,4,2,14,32,39,13,4,5
58829603,79,59,1,10,9,8,16,17,25,7,3,3
58829604,517,391,14,70,42,30,65,148,141,72,41,20
58829605,122,86,0,18,18,8,18,39,30,15,6,6
58829606,187,145,4,27,11,7,40,50,44,28,10,8
58829607,110,88,2,10,10,5,13,36,26,17,7,6
58829608,213,167,3,28,15,11,42,59,47,25,19,10
58829609,223,178,5,29,11,9,33,71,67,26,9,8
58829610,87,62,3,15,7,3,8,33,27,8,5,3
58829611,72,60,1,6,5,5,8,20,24,12,3,0
58829612,1524,1214,16,147,147,72,266,408,401,173,119,85
58829613,1142,847,23,157,115,62,151,271,340,109,110,99
58829614,35,27,0,6,2,0,7,6,12,3,5,2
58829616,121,92,3,16,10,3,19,25,40,19,8,7
58829617,173,144,2,20,7,10,27,48,38,30,14,6
58829618,1387,1087,15,161,124,81,262,356,419,130,81,58
58829619,401,300,13,64,24,17,52,84,99,66,54,29
58829620,1106,821,25,142,118,66,242,273,289,117,68,51
58829621,533,418,7,57,51,34,74,154,133,61,39,38
58829622,20,17,2,0,1,2,3,1,8,4,0,2
58829623,203,152,4,12,35,15,44,43,44,21,20,16
58829624,18,17,0,0,1,0,2,7,3,2,4,0
58829625,98,78,5,7,8,5,7,22,35,20,3,6
58829626,905,701,14,98,92,52,178,224,223,103,60,65
58829627,1935,1603,27,170,135,112,326,399,525,310,181,82
58829628,236,177,1,29,29,18,38,52,81,21,12,14
58829630,1805,1462,23,165,155,129,320,463,500,192,98,103
58862801,31,20,0,9,2,2,5,14,5,2,1,2
58863601,141,121,0,14,6,8,24,42,34,19,10,4
58864401,1051,883,11,97,60,78,192,251,302,128,72,28
58865201,224,180,5,29,10,9,48,61,52,33,15,6
58866101,218,165,3,39,11,16,31,63,63,25,14,6
58869501,170,134,4,18,14,15,30,35,56,20,11,3
58869502,34,29,0,4,1,5,5,8,12,2,2,0
58870901,105,79,1,20,5,6,20,24,33,12,5,5
58870902,343,254,5,58,26,12,60,99,105,39,20,8
58871701,228,180,2,34,12,15,38,68,62,24,15,6
58872501,243,197,5,34,7,13,44,68,56,32,18,12
58873301,177,135,0,26,16,12,22,52,53,25,10,3
58873302,90,68,0,17,5,6,18,16,34,9,5,2
58874101,424,325,8,65,26,32,63,137,117,42,18,15
58875001,364,287,6,51,20,22,76,110,97,33,18,8
58876801,1145,905,13,128,99,74,214,302,319,121,76,39
58876802,14,11,0,1,2,1,3,5,3,0,2,0
58876803,11,10,0,1,0,0,6,0,4,1,0,0
58876804,171,143,0,13,15,11,33,51,40,17,13,6
55390501,129,89,1,23,16,8,28,28,31,18,11,5
58878401,171,147,0,13,11,9,36,43,43,24,13,3
58880601,115,106,0,6,3,10,23,19,49,7,4,3
58881401,206,157,1,31,17,14,29,60,63,17,12,11
58882201,82,67,0,10,5,10,10,21,17,18,3,3
58882202,129,100,1,13,15,11,22,29,46,16,4,1
58883101,99,73,0,21,5,9,17,27,24,14,8,0
58884901,91,73,1,12,5,7,21,15,26,10,8,4
58884902,187,144,2,27,14,15,38,41,65,15,10,3
58884903,82,65,1,4,12,10,8,24,18,6,9,7
58886501,225,198,1,15,11,18,43,47,63,28,19,7
58886502,110,92,0,9,9,8,25,24,27,16,8,2
58887301,208,165,1,26,16,15,33,52,67,27,7,7
58739701,101,85,2,4,10,5,16,24,30,12,11,3
58889001,332,281,3,35,13,24,48,95,90,44,26,5
58890301,551,434,1,73,43,40,97,153,164,59,29,9
54972001,471,340,8,84,39,27,63,133,135,58,35,20
58892001,25,15,0,6,4,1,4,4,8,3,3,2
58892002,9,8,0,1,0,0,1,3,2,0,1,2
58892003,174,138,1,22,13,9,24,47,59,20,10,5
58892004,11,7,0,4,0,3,1,3,4,0,0,0
58892005,5,3,1,0,1,0,3,0,1,1,0,0
58893801,248,196,6,31,15,12,29,93,64,20,22,8
58893802,202,167,2,28,5,16,32,63,53,21,12,5
58893803,121,88,2,21,10,7,13,30,32,21,10,8
58894601,315,246,2,41,26,23,57,70,114,29,14,8
58895401,33,26,0,5,2,1,2,12,9,3,3,3
58895403,287,227,4,36,20,12,44,80,71,43,26,11
58896201,21,13,1,5,2,1,3,4,4,4,5,0
58896202,240,174,2,51,13,13,38,49,77,35,17,11
58897101,304,232,3,48,21,23,54,72,94,36,13,12
58898901,199,155,0,24,20,13,37,49,63,18,9,10
58899701,12,6,0,5,1,2,5,1,2,2,0,0
58899702,294,239,4,29,22,19,48,74,100,27,15,11
58900401,65,57,1,3,4,4,16,13,18,6,6,2
58900402,38,26,0,7,5,3,6,11,9,6,1,2
58900403,59,50,0,5,4,4,9,15,21,6,3,1
58903901,271,197,2,44,28,24,38,56,83,31,25,14
58904701,136,119,0,11,6,10,26,34,46,11,5,4
58905501,82,71,0,9,2,5,20,21,22,11,1,2
55718801,163,132,4,14,13,12,32,40,51,12,11,5
58908001,136,98,1,26,11,9,17,41,33,20,8,8
58908002,61,50,2,6,3,4,14,10,19,6,5,3
58909801,110,78,2,17,13,12,19,29,26,11,9,4
58909802,14,12,0,2,0,1,2,3,6,2,0,0
58911001,77,62,0,9,6,9,11,22,21,6,8,0
58912801,175,140,0,25,10,9,33,45,51,24,8,5
58912802,33,27,0,3,3,3,3,10,13,1,2,1
58913601,195,146,2,27,20,10,40,45,54,27,15,4
54239301,95,71,3,12,9,6,13,29,22,16,5,4
58915201,151,114,1,25,11,16,23,47,35,14,13,3
58916101,14,12,0,1,1,2,5,1,3,1,2,0
58916102,310,243,1,41,25,24,30,93,82,43,28,10
58725701,73,53,0,12,8,3,15,18,19,13,4,1
58918701,84,71,0,8,5,6,12,22,28,5,8,3
58918702,536,453,1,54,28,34,100,112,169,73,37,11
58919501,73,59,0,10,4,6,10,20,19,12,5,1
58919502,111,93,1,9,8,6,17,36,32,12,7,1
58919503,56,46,1,7,2,2,15,9,10,12,7,1
58919505,79,63,2,12,2,4,16,14,32,6,6,1
58919506,623,499,9,71,44,42,118,180,173,58,34,18
58921701,72,64,0,4,4,2,15,22,20,9,3,1
58921702,219,170,0,32,17,14,41,63,49,27,14,11
58922501,274,217,1,40,16,23,46,57,88,31,18,11
58923301,410,296,9,65,40,32,79,96,113,40,38,12
59201301,920,739,2,115,64,52,176,229,274,96,62,31
59202101,1002,747,14,165,76,78,177,248,286,114,55,44
59203001,759,615,9,82,53,55,126,225,220,77,37,19
59203002,179,148,1,20,10,12,33,58,45,14,10,7
59204801,156,121,0,23,12,18,27,40,42,20,4,5
59204802,107,86,0,14,7,8,26,21,28,12,7,5
59204803,65,47,0,12,6,6,16,17,15,5,3,3
59204804,529,421,6,66,36,31,103,136,144,63,33,19
59204806,113,86,3,15,9,14,21,23,26,21,5,3
59204808,851,679,13,102,57,64,173,196,227,96,63,32
59204809,260,208,5,28,19,19,36,75,58,30,24,18
59206401,1052,856,15,114,67,72,171,273,283,143,75,35
59205601,378,321,4,32,21,34,51,111,100,39,29,14
59207201,357,278,1,55,23,15,57,101,98,46,33,7
59207202,58,39,3,12,4,2,7,12,24,9,2,2
59208101,835,647,7,127,54,54,155,214,234,100,53,25
59209901,403,313,6,53,31,27,55,125,106,32,40,18
59210201,11,7,0,3,1,0,3,3,2,0,1,2
59210202,24,15,1,7,1,1,3,6,9,1,3,1
59210203,28,18,0,7,3,1,7,8,5,4,0,3
59210204,24,13,1,6,4,3,2,5,6,8,0,0
59210205,849,661,16,108,64,39,128,201,266,103,63,49
59210206,130,98,2,18,12,14,15,31,37,20,9,4
59211101,339,259,1,50,29,18,69,96,73,40,27,16
59211102,12,9,1,1,1,1,3,1,5,0,1,1
59213701,189,159,1,22,7,9,31,58,50,24,12,5
59214501,1341,1051,14,190,86,90,259,327,383,163,77,42
59215301,250,203,4,25,18,16,38,69,66,41,17,3
59217002,2039,1611,25,260,143,168,352,493,593,243,129,61
59218801,384,302,1,57,24,45,56,91,113,42,23,14
59219601,15,8,0,5,2,1,3,3,2,1,4,1
55073601,95,68,1,18,8,4,10,29,28,13,5,6
59220001,307,249,2,35,21,21,55,88,90,30,15,8
59220002,123,103,1,13,6,6,16,39,29,16,10,7
59221801,490,400,1,58,31,31,85,127,122,62,48,15
59222601,810,656,11,96,47,44,142,238,238,89,46,13
59223401,205,164,2,26,13,6,46,42,63,28,16,4
59226901,535,434,6,66,29,36,93,153,143,65,20,25
59227701,251,205,5,32,9,17,37,69,68,36,11,13
59228501,415,329,3,59,24,32,84,97,117,48,24,13
59229301,412,333,3,46,30,23,70,103,118,52,29,17
59230701,18,12,0,4,2,0,0,5,4,6,1,2
59230703,174,137,1,27,9,9,34,56,41,16,15,3
59232301,76,57,1,9,9,10,9,17,26,8,6,0
59232302,389,317,5,46,21,19,64,106,132,39,18,11
3044330,0,0,0,0,0,0,0,0,0,0,0,0
55074401,1305,1060,14,143,88,66,202,334,389,163,84,67
55074402,22,20,1,0,1,0,0,12,6,3,0,1
55074403,1198,936,16,165,81,67,191,305,377,130,67,61
55074404,27,21,0,5,1,0,5,11,4,3,1,3
59234002,108,68,2,29,9,8,19,20,35,12,8,6
59236601,226,188,5,21,12,15,41,58,62,26,17,7
0960910,0,0,0,0,0,0,0,0,0,0,0,0
59238201,77,63,0,10,4,3,8,26,23,10,6,1
59238202,514,410,6,60,38,50,87,123,155,54,28,17
59239101,333,261,4,42,26,18,45,100,96,43,18,13
59240401,377,310,0,47,20,27,49,118,96,52,26,9
59241201,770,614,7,99,50,53,131,205,220,81,57,23
59242101,301,233,3,43,22,22,46,94,95,24,10,10
59243901,1593,1289,24,190,90,110,253,406,497,189,83,55
59244701,388,288,3,66,31,33,64,99,124,34,22,12
59245501,679,579,10,55,35,52,116,177,174,86,47,27
1161900,0,0,0,0,0,0,0,0,0,0,0,0
59246301,372,304,3,41,24,19,55,114,117,41,16,10
59246303,1186,969,11,145,61,57,195,282,349,152,107,44
59247101,56,39,2,11,4,3,12,6,18,8,6,3
59247102,362,272,2,53,35,19,71,89,94,51,25,13
59248001,341,262,4,51,24,22,68,76,102,41,19,13
59249801,11,7,0,3,1,0,1,1,8,1,0,0
59249802,420,337,3,47,33,43,68,95,124,51,32,7
59250101,440,339,11,59,31,36,70,105,137,45,27,20
59251001,935,749,12,111,63,64,146,270,251,105,66,33
59252801,500,414,1,56,29,35,85,135,129,66,34,16
59253601,347,276,2,42,27,22,46,101,105,42,20,11
59253602,49,39,1,7,2,6,4,16,12,9,2,0
59253603,85,67,0,15,3,5,14,20,26,12,5,3
59255201,205,170,3,22,10,13,35,44,72,25,11,5
59256101,189,151,1,25,12,12,38,42,43,24,24,6
59257901,311,256,5,33,17,21,60,80,74,39,27,10
59258701,67,46,2,16,3,6,10,18,19,6,6,2
55075201,33,26,1,2,4,3,8,5,9,4,2,2
55075202,52,33,1,12,6,3,9,13,12,6,5,4
55075203,1269,1008,10,158,93,72,191,328,331,171,106,70
55075204,1863,1464,23,241,135,96,326,461,512,245,151,72
55075205,21,17,1,0,3,2,5,6,5,3,0,0
55075208,16,9,1,4,2,1,5,2,7,1,0,0
59260901,14,7,0,3,4,0,1,3,2,2,5,1
59260902,350,274,3,33,40,27,68,89,104,33,17,12
59261701,1007,732,8,149,118,66,185,246,297,112,71,30
59261702,516,384,4,75,53,37,90,115,169,59,27,19
59262501,161,133,3,17,8,8,25,37,43,27,16,5
59262502,15,7,0,4,4,2,3,2,3,3,2,0
59263301,73,51,1,12,9,5,8,20,16,10,10,4
59264101,491,378,10,69,34,33,89,154,130,45,26,14
59265001,297,234,2,40,21,21,43,83,92,30,18,10
59265002,27,26,0,0,1,1,6,9,8,2,1,0
59266801,114,94,1,11,8,7,22,24,31,21,5,4
59267601,768,600,9,110,49,42,136,169,232,106,56,27
59269201,797,656,6,93,42,50,150,200,223,112,40,22
59270601,572,479,1,65,27,35,100,150,170,62,36,19
59271401,113,86,4,15,8,6,11,39,32,17,4,4
59272201,537,444,4,52,37,28,87,145,146,61,51,19
1729010,0,0,0,0,0,0,0,0,0,0,0,0
1729440,0,0,0,0,0,0,0,0,0,0,0,0
59200501,1158,925,9,139,85,60,248,241,328,151,90,40
59200502,433,336,7,67,23,28,75,81,145,49,37,18
59200503,522,400,9,59,54,42,74,111,154,75,42,24
59200504,336,257,4,55,20,31,139,86,47,19,8,6
59200505,1625,1345,8,146,126,88,372,396,319,260,143,47
59200506,1844,1394,34,273,143,89,244,379,511,297,180,144
59200507,339,233,2,44,60,18,91,120,73,23,9,5
59200508,32,23,1,5,3,4,3,7,11,2,2,3
59200509,310,238,2,43,27,24,44,91,72,41,19,19
59200510,136,105,1,25,5,6,23,24,41,17,11,14
59200511,1204,898,12,182,112,87,276,307,274,129,77,54
59200512,173,140,0,18,15,8,38,40,45,23,9,10
59200513,462,386,7,40,29,28,86,137,114,40,24,33
59200514,207,172,1,22,12,9,44,42,79,18,4,11
59200515,35,35,0,0,0,1,8,11,9,6,0,0
59200516,8,7,0,0,1,0,1,2,3,2,0,0
59200517,1520,1231,11,170,108,83,274,421,416,133,94,99
59200518,623,491,7,60,65,30,104,154,176,67,49,43
59200519,1026,801,7,123,95,63,206,243,284,125,51,54
59200520,373,289,2,52,30,11,70,83,103,54,34,18
59200521,447,341,7,66,33,20,100,123,115,39,28,22
1730370,0,0,0,0,0,0,0,0,0,0,0,0
1731000,0,0,0,0,0,0,0,0,0,0,0,0
59273101,37,29,1,7,0,5,7,8,9,3,3,2
59273102,392,315,3,35,39,44,62,77,117,38,31,23
59273104,11,10,0,1,0,1,4,1,4,1,0,0
59273105,117,91,1,18,7,9,18,25,33,17,10,5
59273106,364,282,8,57,17,30,44,88,110,57,22,13
59273107,497,376,11,76,34,40,82,131,140,58,28,18
59273108,15,13,0,0,2,1,2,2,5,2,0,3
59273110,43,31,1,5,6,1,5,12,15,6,2,2
59273112,460,330,6,79,45,40,67,97,132,60,35,29
59273113,1998,1607,18,219,154,154,394,527,531,198,108,86
59273114,1088,801,24,162,101,86,202,271,255,136,79,59
59273115,490,367,8,79,36,41,90,95,142,55,46,21
59273117,1115,874,25,128,88,67,177,277,307,180,68,39
59273119,1267,981,24,181,81,77,256,333,300,153,81,67
59273120,38,27,1,1,9,1,4,13,12,6,2,0
59274901,238,191,3,29,15,11,44,71,62,32,14,4
59274902,1189,994,13,105,77,68,231,270,367,141,72,40
59274903,514,394,8,70,42,31,83,126,179,40,28,27
59275701,107,84,2,14,7,0,23,32,24,15,8,5
59277301,24,14,0,6,4,0,1,7,8,4,0,4
59277303,23,14,0,5,4,2,4,2,7,1,3,4
59277304,39,29,1,5,4,3,7,11,9,4,1,4
59278101,192,148,3,24,17,15,27,53,56,21,10,10
59279001,482,399,7,52,24,24,66,126,117,65,50,34
59280301,258,205,3,36,14,16,49,71,67,30,16,9
59282001,1383,1080,27,185,91,82,238,351,373,198,96,45
59283801,38,21,0,14,3,2,7,11,16,0,1,1
59283802,11,8,0,2,1,1,2,4,1,2,1,0
59283803,8,3,0,4,1,2,1,1,1,1,1,1
59284601,470,378,2,71,19,29,83,101,150,56,34,17
59285401,145,114,0,23,8,7,33,36,35,23,9,2
59286201,768,628,8,87,45,39,104,227,242,76,50,30
59287102,19,11,0,6,2,1,1,7,6,2,1,1
59287105,47,32,0,7,8,3,5,13,17,4,4,1
54164801,25,22,0,2,1,6,6,4,5,2,2,0
54164802,448,356,4,53,35,37,76,104,134,57,23,17
54171101,49,31,1,12,5,5,8,11,10,7,3,5
54171102,84,59,1,15,9,4,20,16,33,7,2,2
54171103,18,13,0,4,1,1,6,2,3,4,2,0
54171104,327,245,2,58,22,25,46,82,102,36,22,14
0285680,0,0,0,0,0,0,0,0,0,0,0,0
54180001,17,10,0,4,3,1,4,3,6,2,1,0
54180002,32,25,0,4,3,1,5,9,5,8,4,0
54180003,9,5,0,2,2,1,1,6,0,1,0,0
54180004,804,609,13,129,53,57,119,234,203,100,61,30
54180006,14,11,0,3,0,1,0,5,6,1,1,0
54264402,39,33,1,3,2,6,8,12,7,2,4,0
54264403,670,518,9,101,42,38,140,166,177,91,47,11
54264404,33,18,1,11,3,1,8,4,7,9,3,1
54267901,578,461,9,65,43,54,99,166,167,52,27,13
54267902,103,78,1,20,4,6,15,33,23,13,7,6
54267903,95,75,1,12,7,3,15,24,26,9,13,5
54267904,48,36,0,9,3,4,5,19,15,2,2,1
54267905,29,22,0,5,2,0,5,13,3,4,3,1
54267906,52,39,1,9,3,4,9,12,13,8,3,3
54267907,39,26,0,10,3,2,8,11,13,2,2,1
54267908,117,96,0,14,7,10,17,36,34,11,6,3
54267909,59,41,1,11,6,9,11,13,19,4,1,2
54268702,69,46,4,15,4,6,11,10,29,6,3,4
54268703,9,6,0,3,0,0,0,5,0,3,1,0
54268704,29,21,0,7,1,0,7,7,6,4,2,3
54268706,204,155,4,28,17,10,36,58,61,15,15,9
54268707,24,19,0,4,1,2,7,7,5,3,0,0
54268710,19,15,0,3,1,2,4,4,5,2,2,0
54268711,17,11,0,5,1,3,4,2,4,3,1,0
54268712,16,14,0,2,0,1,0,8,5,1,1,0
54268713,16,10,0,6,0,2,1,2,6,2,1,2
54268714,26,13,1,9,3,2,1,9,8,5,1,0
54268715,26,17,0,7,2,0,8,4,7,4,2,1
54268716,131,91,2,23,15,5,28,26,40,20,8,4
54268717,94,72,1,15,6,11,18,16,29,15,2,3
54268718,397,287,4,73,33,21,72,92,109,54,24,25
54272501,665,513,15,86,51,52,114,147,191,91,49,21
54275001,999,757,10,172,60,64,175,267,276,118,53,46
54275002,20,13,0,7,0,2,4,3,5,4,0,2
54275003,59,41,3,12,3,2,8,22,13,6,5,3
54276801,813,653,6,96,58,59,136,213,222,94,67,22
54276802,41,28,1,8,4,3,5,11,11,5,2,4
54276803,262,206,2,37,17,20,49,64,74,29,13,13
54276804,16,12,1,2,1,2,3,4,5,0,2,0
54278401,38,30,0,6,2,2,10,12,9,4,0,1
54278402,16,13,0,2,1,0,2,5,2,2,3,2
54278403,20,16,0,4,0,0,3,6,4,2,3,2
54278404,26,20,0,6,0,0,5,9,6,2,2,2
54278407,158,120,3,24,11,13,23,47,45,17,10,3
54278408,61,38,1,18,4,2,9,18,17,8,3,4
54278409,63,53,0,7,3,4,9,20,25,2,2,1
54278410,42,27,0,11,4,6,3,9,16,7,1,0
54278411,335,267,6,48,14,27,55,74,94,51,26,8
54278412,152,115,4,26,7,6,27,34,42,25,12,6
54278413,23,14,0,9,0,2,8,1,8,3,0,1
54278414,110,83,0,20,7,7,21,22,29,16,12,3
54281401,352,267,5,48,32,23,69,79,103,40,21,17
54281402,22,19,0,3,0,4,1,5,9,2,1,0
