kod_nadzsj_d,Obyvatelstvo celkem,Obyvatelstvo celkem - muži,Obyvatelstvo celkem - ženy,Obyvatelstvo - státní občanství: Česká republika - celkem,Obyvatelstvo - státní občanství: Česká republika - muži,Obyvatelstvo - státní občanství: Česká republika - ženy,Obyvatelstvo - státní občanství: Slovenská republika - celkem,Obyvatelstvo - státní občanství: Slovenská republika - muži,Obyvatelstvo - státní občanství: Slovenská  republika - ženy,Obyvatelstvo - státní občanství: země EU mimo ČR - celkem,Obyvatelstvo - státní občanství: země EU mimo ČR - muži,Obyvatelstvo - státní občanství: země EU mimo ČR - ženy,Obyvatelstvo - bez státního občanství - celkem,Obyvatelstvo - bez státního občanství - muži,Obyvatelstvo - bez státního občanství - ženy,Obyvatelstvo - státní občanství: nezjištěno - celkem,Obyvatelstvo - státní občanství: nezjištěno - muži,Obyvatelstvo - státní občanství: nezjištěno - ženy
57681603,216,101,115,205,96,109,1,1,0,1,1,0,0,0,0,0,0,0
57682401,272,135,137,271,135,136,0,0,0,1,0,1,0,0,0,0,0,0
57682402,242,124,118,239,123,116,0,0,0,1,0,1,0,0,0,0,0,0
57682403,57,26,31,56,25,31,0,0,0,0,0,0,0,0,0,0,0,0
57682404,95,47,48,94,47,47,0,0,0,1,0,1,0,0,0,0,0,0
57682405,70,36,34,70,36,34,0,0,0,0,0,0,0,0,0,0,0,0
57683201,289,154,135,285,151,134,0,0,0,0,0,0,0,0,0,0,0,0
57684101,63,30,33,63,30,33,0,0,0,0,0,0,0,0,0,0,0,0
57684102,285,139,146,283,137,146,1,1,0,2,2,0,0,0,0,0,0,0
57685902,256,121,135,253,119,134,0,0,0,1,0,1,0,0,0,0,0,0
57685904,187,101,86,184,98,86,1,1,0,1,1,0,0,0,0,0,0,0
57685905,218,108,110,218,108,110,0,0,0,0,0,0,0,0,0,0,0,0
57685906,152,72,80,149,71,78,1,0,1,1,0,1,0,0,0,0,0,0
57685907,4918,2391,2527,4770,2313,2457,29,17,12,42,23,19,0,0,0,4,2,2
57685908,181,85,96,174,83,91,1,0,1,2,0,2,0,0,0,0,0,0
57687501,80,41,39,78,40,38,1,1,0,2,1,1,0,0,0,0,0,0
57687502,220,113,107,217,112,105,1,0,1,1,0,1,0,0,0,0,0,0
57688301,291,141,150,290,141,149,0,0,0,0,0,0,0,0,0,0,0,0
57688302,22,11,11,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0
57688303,26,12,14,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0
57688305,30,19,11,30,19,11,0,0,0,0,0,0,0,0,0,0,0,0
57688306,286,148,138,284,147,137,2,1,1,2,1,1,0,0,0,0,0,0
57688307,3760,1849,1911,3606,1753,1853,22,16,6,33,21,12,0,0,0,5,4,1
57688308,65,33,32,65,33,32,0,0,0,0,0,0,0,0,0,0,0,0
57689101,38,20,18,38,20,18,0,0,0,0,0,0,0,0,0,0,0,0
57689102,87,38,49,83,35,48,0,0,0,1,1,0,0,0,0,1,1,0
57689103,77,36,41,76,35,41,1,1,0,1,1,0,0,0,0,0,0,0
57689104,156,80,76,155,80,75,1,0,1,1,0,1,0,0,0,0,0,0
57689105,305,162,143,291,150,141,1,1,0,2,2,0,0,0,0,0,0,0
57689106,43,21,22,43,21,22,0,0,0,0,0,0,0,0,0,0,0,0
57692101,584,300,284,580,298,282,1,0,1,3,2,1,0,0,0,0,0,0
57693001,255,128,127,255,128,127,0,0,0,0,0,0,0,0,0,0,0,0
57694801,31,19,12,31,19,12,0,0,0,0,0,0,0,0,0,0,0,0
57694802,38,25,13,36,23,13,1,1,0,1,1,0,0,0,0,0,0,0
57694804,58,27,31,52,24,28,0,0,0,0,0,0,0,0,0,0,0,0
57694805,29,16,13,28,16,12,0,0,0,1,0,1,0,0,0,0,0,0
57695601,25,13,12,25,13,12,0,0,0,0,0,0,0,0,0,0,0,0
57695602,33,18,15,32,18,14,1,0,1,1,0,1,0,0,0,0,0,0
57695603,451,222,229,447,221,226,2,1,1,3,1,2,0,0,0,0,0,0
57696401,326,160,166,321,159,162,1,0,1,4,0,4,0,0,0,0,0,0
57696402,2195,1015,1180,2131,989,1142,10,4,6,27,7,20,0,0,0,2,2,0
57696403,1151,513,638,1109,495,614,5,1,4,11,2,9,0,0,0,4,2,2
57696404,364,184,180,359,182,177,0,0,0,3,2,1,0,0,0,0,0,0
57696405,144,75,69,142,73,69,1,1,0,2,2,0,0,0,0,0,0,0
57696406,809,371,438,785,365,420,4,0,4,8,0,8,0,0,0,1,0,1
57696407,336,179,157,333,176,157,0,0,0,1,1,0,0,0,0,0,0,0
57696408,38,22,16,37,22,15,0,0,0,1,0,1,0,0,0,0,0,0
57696409,40,24,16,40,24,16,0,0,0,0,0,0,0,0,0,0,0,0
57696410,41,23,18,40,23,17,0,0,0,1,0,1,0,0,0,0,0,0
57696411,139,66,73,132,61,71,2,1,1,3,1,2,0,0,0,0,0,0
57696412,465,222,243,443,215,228,4,0,4,9,2,7,0,0,0,0,0,0
57696413,205,97,108,201,96,105,0,0,0,3,1,2,0,0,0,0,0,0
57696414,1036,551,485,1013,541,472,10,5,5,15,5,10,0,0,0,1,0,1
57696415,66,35,31,66,35,31,0,0,0,0,0,0,0,0,0,0,0,0
57696416,54,25,29,50,23,27,4,2,2,4,2,2,0,0,0,0,0,0
57696417,589,300,289,587,298,289,0,0,0,0,0,0,0,0,0,0,0,0
57697201,260,140,120,256,139,117,3,1,2,3,1,2,0,0,0,1,0,1
57698101,338,170,168,336,168,168,0,0,0,1,1,0,0,0,0,0,0,0
57698102,336,162,174,331,158,173,3,2,1,5,4,1,0,0,0,0,0,0
57698103,79,49,30,77,49,28,0,0,0,1,0,1,0,0,0,0,0,0
57698104,23,13,10,23,13,10,0,0,0,0,0,0,0,0,0,0,0,0
57698105,163,83,80,162,83,79,0,0,0,0,0,0,0,0,0,0,0,0
57698106,57,27,30,57,27,30,0,0,0,0,0,0,0,0,0,0,0,0
57698107,75,37,38,73,36,37,0,0,0,0,0,0,0,0,0,0,0,0
57699901,303,155,148,301,154,147,0,0,0,2,1,1,0,0,0,0,0,0
57699902,63,31,32,63,31,32,0,0,0,0,0,0,0,0,0,0,0,0
57699903,84,45,39,83,44,39,0,0,0,0,0,0,0,0,0,0,0,0
57699904,352,177,175,348,176,172,0,0,0,2,1,1,0,0,0,0,0,0
57700601,76,40,36,74,39,35,1,0,1,1,0,1,0,0,0,0,0,0
57700602,498,264,234,490,259,231,2,0,2,6,3,3,0,0,0,0,0,0
57701401,236,114,122,234,113,121,0,0,0,0,0,0,0,0,0,0,0,0
57703101,202,108,94,196,105,91,0,0,0,0,0,0,0,0,0,0,0,0
57704901,126,69,57,124,68,56,0,0,0,0,0,0,0,0,0,0,0,0
57705701,563,289,274,546,282,264,5,1,4,10,2,8,0,0,0,0,0,0
57707301,294,144,150,291,141,150,1,1,0,2,2,0,0,0,0,1,1,0
57707302,59,28,31,59,28,31,0,0,0,0,0,0,0,0,0,0,0,0
57707303,150,83,67,148,83,65,0,0,0,1,0,1,0,0,0,0,0,0
57707304,121,57,64,116,57,59,1,0,1,3,0,3,0,0,0,0,0,0
57708101,503,250,253,490,244,246,0,0,0,5,3,2,0,0,0,2,1,1
57708102,39,20,19,36,20,16,1,0,1,2,0,2,0,0,0,0,0,0
57708104,804,393,411,783,383,400,0,0,0,5,2,3,0,0,0,1,1,0
57711101,96,50,46,96,50,46,0,0,0,0,0,0,0,0,0,0,0,0
57712001,1298,651,647,1293,649,644,2,0,2,2,0,2,0,0,0,0,0,0
57712002,540,273,267,537,273,264,1,0,1,2,0,2,0,0,0,0,0,0
57714601,27,17,10,27,17,10,0,0,0,0,0,0,0,0,0,0,0,0
57714602,104,54,50,104,54,50,0,0,0,0,0,0,0,0,0,0,0,0
57714604,91,46,45,91,46,45,0,0,0,0,0,0,0,0,0,0,0,0
57714605,35,22,13,35,22,13,0,0,0,0,0,0,0,0,0,0,0,0
57714606,292,152,140,289,150,139,0,0,0,1,1,0,0,0,0,0,0,0
57714607,36,17,19,36,17,19,0,0,0,0,0,0,0,0,0,0,0,0
57714608,24,15,9,24,15,9,0,0,0,0,0,0,0,0,0,0,0,0
57715401,708,363,345,698,355,343,0,0,0,1,0,1,0,0,0,0,0,0
57715403,95,46,49,94,46,48,0,0,0,1,0,1,0,0,0,0,0,0
57715404,22,10,12,21,9,12,0,0,0,0,0,0,0,0,0,0,0,0
57715405,45,23,22,44,22,22,0,0,0,1,1,0,0,0,0,0,0,0
57715406,49,23,26,49,23,26,0,0,0,0,0,0,0,0,0,0,0,0
57715407,37,19,18,36,18,18,0,0,0,1,1,0,0,0,0,0,0,0
57716201,62,26,36,62,26,36,0,0,0,0,0,0,0,0,0,0,0,0
57716203,24,10,14,24,10,14,0,0,0,0,0,0,0,0,0,0,0,0
57716204,25,14,11,25,14,11,0,0,0,0,0,0,0,0,0,0,0,0
57716205,29,17,12,29,17,12,0,0,0,0,0,0,0,0,0,0,0,0
57716206,31,15,16,31,15,16,0,0,0,0,0,0,0,0,0,0,0,0
57716207,61,25,36,61,25,36,0,0,0,0,0,0,0,0,0,0,0,0
57716208,969,483,486,949,472,477,2,2,0,6,3,3,0,0,0,0,0,0
57716209,26,13,13,26,13,13,0,0,0,0,0,0,0,0,0,0,0,0
57716210,33,21,12,33,21,12,0,0,0,0,0,0,0,0,0,0,0,0
57716212,114,55,59,114,55,59,0,0,0,0,0,0,0,0,0,0,0,0
57716213,36,17,19,36,17,19,0,0,0,0,0,0,0,0,0,0,0,0
57716214,81,36,45,79,35,44,0,0,0,1,0,1,0,0,0,0,0,0
57717102,463,247,216,457,241,216,2,2,0,2,2,0,0,0,0,0,0,0
57718901,51,23,28,51,23,28,0,0,0,0,0,0,0,0,0,0,0,0
57718903,46,27,19,46,27,19,0,0,0,0,0,0,0,0,0,0,0,0
57718905,130,72,58,128,71,57,1,1,0,2,1,1,0,0,0,0,0,0
57719701,704,370,334,695,365,330,6,3,3,7,4,3,0,0,0,1,1,0
57719703,489,254,235,487,253,234,0,0,0,1,0,1,0,0,0,0,0,0
57719705,706,355,351,690,346,344,3,2,1,4,3,1,0,0,0,1,1,0
57719706,585,295,290,562,280,282,0,0,0,2,1,1,0,0,0,1,0,1
57719707,786,358,428,766,349,417,8,2,6,11,3,8,0,0,0,0,0,0
57719708,1977,948,1029,1953,938,1015,16,6,10,17,6,11,0,0,0,0,0,0
57720101,208,111,97,203,108,95,4,2,2,4,2,2,0,0,0,0,0,0
57721901,47,24,23,43,21,22,0,0,0,1,1,0,0,0,0,0,0,0
57721902,364,181,183,362,181,181,1,0,1,1,0,1,0,0,0,1,0,1
57721903,85,46,39,84,45,39,1,1,0,1,1,0,0,0,0,0,0,0
57721904,194,98,96,193,97,96,0,0,0,0,0,0,0,0,0,0,0,0
57721905,83,44,39,82,44,38,0,0,0,0,0,0,0,0,0,0,0,0
57722701,158,89,69,155,88,67,0,0,0,2,0,2,0,0,0,1,1,0
57722702,26,16,10,26,16,10,0,0,0,0,0,0,0,0,0,0,0,0
57723501,43,23,20,42,22,20,0,0,0,1,1,0,0,0,0,0,0,0
57723503,1207,587,620,1171,576,595,6,2,4,21,5,16,0,0,0,2,0,2
57723505,340,155,185,337,155,182,0,0,0,2,0,2,0,0,0,0,0,0
57724301,462,246,216,458,246,212,1,0,1,4,0,4,0,0,0,0,0,0
57729401,918,463,455,897,457,440,3,0,3,15,2,13,0,0,0,0,0,0
57730801,49,28,21,45,26,19,0,0,0,0,0,0,0,0,0,0,0,0
57730802,76,40,36,74,39,35,2,1,1,2,1,1,0,0,0,0,0,0
57730803,65,32,33,65,32,33,0,0,0,0,0,0,0,0,0,0,0,0
57730804,4621,2305,2316,4436,2193,2243,22,10,12,38,19,19,0,0,0,3,0,3
57730805,26,16,10,26,16,10,0,0,0,0,0,0,0,0,0,0,0,0
57730806,246,118,128,236,116,120,1,0,1,3,0,3,0,0,0,0,0,0
57730808,60,27,33,60,27,33,0,0,0,0,0,0,0,0,0,0,0,0
57730809,47,22,25,46,22,24,0,0,0,0,0,0,0,0,0,0,0,0
57730810,52,31,21,52,31,21,0,0,0,0,0,0,0,0,0,0,0,0
57730811,70,38,32,68,37,31,0,0,0,0,0,0,0,0,0,0,0,0
57730812,58,22,36,58,22,36,0,0,0,0,0,0,0,0,0,0,0,0
57730813,21,13,8,21,13,8,0,0,0,0,0,0,0,0,0,0,0,0
57730814,24,14,10,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0
57731601,126,66,60,125,66,59,0,0,0,0,0,0,0,0,0,0,0,0
57731602,182,79,103,179,78,101,1,0,1,2,0,2,0,0,0,0,0,0
57731603,94,50,44,92,49,43,2,1,1,2,1,1,0,0,0,0,0,0
57731604,31,15,16,31,15,16,0,0,0,0,0,0,0,0,0,0,0,0
57731605,51,25,26,49,24,25,2,1,1,2,1,1,0,0,0,0,0,0
57731606,31,17,14,31,17,14,0,0,0,0,0,0,0,0,0,0,0,0
57731607,47,22,25,45,22,23,0,0,0,0,0,0,0,0,0,0,0,0
57731608,88,50,38,86,48,38,1,1,0,1,1,0,0,0,0,0,0,0
57731609,46,24,22,45,23,22,0,0,0,0,0,0,0,0,0,0,0,0
57731610,38,21,17,36,20,16,0,0,0,0,0,0,0,0,0,0,0,0
57731611,32,18,14,32,18,14,0,0,0,0,0,0,0,0,0,0,0,0
57731612,200,101,99,200,101,99,0,0,0,0,0,0,0,0,0,0,0,0
57731613,112,54,58,107,50,57,0,0,0,0,0,0,0,0,0,2,2,0
57731614,49,25,24,48,24,24,1,1,0,1,1,0,0,0,0,0,0,0
57731615,39,17,22,39,17,22,0,0,0,0,0,0,0,0,0,0,0,0
57731616,42,22,20,42,22,20,0,0,0,0,0,0,0,0,0,0,0,0
57731617,56,24,32,56,24,32,0,0,0,0,0,0,0,0,0,0,0,0
57731618,138,67,71,128,63,65,1,1,0,1,1,0,0,0,0,0,0,0
57731619,20,10,10,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0
57731620,111,53,58,110,53,57,0,0,0,1,0,1,0,0,0,0,0,0
57731621,216,108,108,213,107,106,0,0,0,0,0,0,0,0,0,0,0,0
57732401,235,123,112,229,119,110,0,0,0,0,0,0,0,0,0,0,0,0
57732402,213,109,104,211,107,104,0,0,0,1,1,0,0,0,0,0,0,0
57733201,588,311,277,582,309,273,0,0,0,1,0,1,0,0,0,1,0,1
57734101,625,311,314,615,306,309,3,2,1,6,3,3,0,0,0,0,0,0
57735901,1088,540,548,1051,514,537,7,4,3,7,4,3,0,0,0,2,1,1
57736702,163,85,78,161,85,76,1,0,1,1,0,1,0,0,0,0,0,0
57736703,52,28,24,50,27,23,0,0,0,0,0,0,0,0,0,0,0,0
57737501,276,141,135,275,140,135,0,0,0,1,1,0,0,0,0,0,0,0
57737502,64,31,33,63,30,33,1,1,0,1,1,0,0,0,0,0,0,0
57739101,272,139,133,269,137,132,1,0,1,1,0,1,0,0,0,0,0,0
57740501,31,19,12,30,18,12,0,0,0,1,1,0,0,0,0,0,0,0
57740502,23,13,10,23,13,10,0,0,0,0,0,0,0,0,0,0,0,0
57740504,130,59,71,126,56,70,4,3,1,4,3,1,0,0,0,0,0,0
57740505,861,442,419,851,436,415,3,2,1,5,3,2,0,0,0,0,0,0
57741301,848,428,420,763,378,385,8,5,3,12,8,4,0,0,0,4,3,1
57741302,116,60,56,116,60,56,0,0,0,0,0,0,0,0,0,0,0,0
57742101,181,97,84,178,97,81,0,0,0,2,0,2,0,0,0,0,0,0
57742102,60,31,29,60,31,29,0,0,0,0,0,0,0,0,0,0,0,0
57743001,72,37,35,71,36,35,0,0,0,0,0,0,0,0,0,0,0,0
57743003,173,97,76,172,96,76,0,0,0,1,1,0,0,0,0,0,0,0
57743004,111,56,55,109,56,53,0,0,0,0,0,0,0,0,0,0,0,0
57743005,88,49,39,88,49,39,0,0,0,0,0,0,0,0,0,0,0,0
57744801,97,60,37,94,59,35,0,0,0,1,0,1,0,0,0,0,0,0
57745601,797,382,415,789,378,411,0,0,0,4,2,2,0,0,0,0,0,0
57745602,77,36,41,77,36,41,0,0,0,0,0,0,0,0,0,0,0,0
57745604,58,35,23,58,35,23,0,0,0,0,0,0,0,0,0,0,0,0
57745605,1454,737,717,1417,709,708,3,0,3,10,3,7,0,0,0,0,0,0
57745607,73,39,34,69,38,31,0,0,0,1,0,1,0,0,0,0,0,0
57745609,23,12,11,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0
57746401,269,133,136,263,131,132,3,1,2,4,1,3,0,0,0,0,0,0
57747201,33,13,20,33,13,20,0,0,0,0,0,0,0,0,0,0,0,0
57747202,47,24,23,47,24,23,0,0,0,0,0,0,0,0,0,0,0,0
57747203,40,19,21,40,19,21,0,0,0,0,0,0,0,0,0,0,0,0
57747204,21,8,13,21,8,13,0,0,0,0,0,0,0,0,0,0,0,0
57747205,1108,559,549,1073,542,531,0,0,0,3,3,0,0,0,0,0,0,0
57747206,45,27,18,44,27,17,0,0,0,1,0,1,0,0,0,0,0,0
57748101,97,47,50,87,38,49,0,0,0,0,0,0,0,0,0,0,0,0
57748102,22,12,10,22,12,10,0,0,0,0,0,0,0,0,0,0,0,0
57749901,1055,520,535,1034,510,524,10,4,6,11,4,7,0,0,0,0,0,0
57752901,116,65,51,116,65,51,0,0,0,0,0,0,0,0,0,0,0,0
57752902,87,46,41,86,45,41,0,0,0,1,1,0,0,0,0,0,0,0
57752903,70,37,33,69,37,32,0,0,0,0,0,0,0,0,0,0,0,0
57752904,185,86,99,183,85,98,0,0,0,2,1,1,0,0,0,0,0,0
57752905,50,24,26,50,24,26,0,0,0,0,0,0,0,0,0,0,0,0
57752906,158,80,78,151,76,75,1,1,0,2,1,1,0,0,0,0,0,0
57752908,24,11,13,24,11,13,0,0,0,0,0,0,0,0,0,0,0,0
57754502,48,26,22,48,26,22,0,0,0,0,0,0,0,0,0,0,0,0
57754503,509,255,254,501,252,249,2,1,1,8,3,5,0,0,0,0,0,0
57754504,104,54,50,102,53,49,1,0,1,1,0,1,0,0,0,0,0,0
57755301,173,84,89,169,81,88,1,1,0,1,1,0,0,0,0,0,0,0
57755302,1246,616,630,1234,611,623,3,2,1,4,2,2,0,0,0,1,0,1
57755303,435,221,214,431,220,211,3,0,3,3,0,3,0,0,0,1,1,0
57756101,99,56,43,93,54,39,3,2,1,6,2,4,0,0,0,0,0,0
57756102,62,34,28,59,32,27,1,1,0,3,2,1,0,0,0,0,0,0
57757001,147,79,68,142,77,65,2,2,0,3,2,1,0,0,0,0,0,0
57757003,81,42,39,80,41,39,0,0,0,1,1,0,0,0,0,0,0,0
57759601,459,228,231,438,219,219,3,1,2,3,1,2,0,0,0,0,0,0
57759602,28,13,15,28,13,15,0,0,0,0,0,0,0,0,0,0,0,0
57759603,53,27,26,53,27,26,0,0,0,0,0,0,0,0,0,0,0,0
57759604,27,14,13,27,14,13,0,0,0,0,0,0,0,0,0,0,0,0
57760002,26,12,14,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0
57760003,71,38,33,71,38,33,0,0,0,0,0,0,0,0,0,0,0,0
57762601,131,70,61,131,70,61,0,0,0,0,0,0,0,0,0,0,0,0
57762602,42,17,25,42,17,25,0,0,0,0,0,0,0,0,0,0,0,0
57762604,308,167,141,302,163,139,1,1,0,2,1,1,0,0,0,0,0,0
57762607,1148,549,599,1132,542,590,4,1,3,8,3,5,0,0,0,0,0,0
57762608,535,260,275,531,257,274,1,1,0,2,1,1,0,0,0,1,1,0
57762610,115,54,61,114,54,60,0,0,0,0,0,0,0,0,0,0,0,0
57762611,94,47,47,93,46,47,0,0,0,0,0,0,0,0,0,0,0,0
57762612,92,40,52,92,40,52,0,0,0,0,0,0,0,0,0,0,0,0
57762613,269,129,140,269,129,140,0,0,0,0,0,0,0,0,0,0,0,0
57762614,45,19,26,43,17,26,1,1,0,2,2,0,0,0,0,0,0,0
57762615,39,20,19,38,19,19,0,0,0,0,0,0,0,0,0,0,0,0
57762616,28,15,13,28,15,13,0,0,0,0,0,0,0,0,0,0,0,0
57762617,98,51,47,86,42,44,0,0,0,2,2,0,0,0,0,0,0,0
57762618,1110,535,575,1093,524,569,1,0,1,4,2,2,0,0,0,2,2,0
57762619,24,17,7,24,17,7,0,0,0,0,0,0,0,0,0,0,0,0
57762620,2553,1213,1340,2385,1119,1266,47,29,18,55,31,24,0,0,0,9,5,4
57762621,166,81,85,155,75,80,1,1,0,1,1,0,0,0,0,1,0,1
57762622,1703,882,821,1497,768,729,21,9,12,28,13,15,0,0,0,0,0,0
57762623,117,50,67,111,46,65,1,0,1,3,2,1,0,0,0,0,0,0
57762624,2147,1012,1135,2071,975,1096,19,7,12,26,12,14,0,0,0,2,1,1
57762625,425,208,217,418,204,214,3,1,2,3,1,2,0,0,0,0,0,0
57762626,2890,1364,1526,2816,1326,1490,20,8,12,27,11,16,0,0,0,2,0,2
57762627,109,51,58,106,50,56,0,0,0,2,1,1,0,0,0,0,0,0
57762628,54,27,27,54,27,27,0,0,0,0,0,0,0,0,0,0,0,0
57764202,70,34,36,60,28,32,0,0,0,1,0,1,0,0,0,0,0,0
57764203,101,53,48,100,52,48,1,1,0,1,1,0,0,0,0,0,0,0
57764204,28,15,13,27,14,13,0,0,0,1,1,0,0,0,0,0,0,0
57764205,33,12,21,33,12,21,0,0,0,0,0,0,0,0,0,0,0,0
57765101,214,108,106,210,106,104,0,0,0,0,0,0,0,0,0,0,0,0
57765102,578,278,300,571,275,296,2,1,1,3,1,2,0,0,0,0,0,0
57765103,74,37,37,74,37,37,0,0,0,0,0,0,0,0,0,0,0,0
57766903,309,161,148,306,159,147,0,0,0,2,1,1,0,0,0,0,0,0
57766904,36,17,19,36,17,19,0,0,0,0,0,0,0,0,0,0,0,0
57767701,103,53,50,103,53,50,0,0,0,0,0,0,0,0,0,0,0,0
57767702,93,42,51,91,40,51,1,1,0,1,1,0,0,0,0,0,0,0
57767703,398,202,196,388,194,194,1,1,0,2,2,0,0,0,0,0,0,0
57768501,35,17,18,35,17,18,0,0,0,0,0,0,0,0,0,0,0,0
57768503,74,39,35,74,39,35,0,0,0,0,0,0,0,0,0,0,0,0
57768504,307,158,149,300,155,145,1,0,1,5,2,3,0,0,0,0,0,0
57769301,36,18,18,36,18,18,0,0,0,0,0,0,0,0,0,0,0,0
57769302,178,91,87,177,90,87,0,0,0,0,0,0,0,0,0,0,0,0
57769303,56,27,29,56,27,29,0,0,0,0,0,0,0,0,0,0,0,0
57769304,131,70,61,129,69,60,2,1,1,2,1,1,0,0,0,0,0,0
57769305,819,417,402,807,412,395,1,1,0,3,1,2,0,0,0,1,1,0
57770701,77,43,34,76,42,34,0,0,0,0,0,0,0,0,0,0,0,0
57770702,81,47,34,81,47,34,0,0,0,0,0,0,0,0,0,0,0,0
57770703,52,31,21,52,31,21,0,0,0,0,0,0,0,0,0,0,0,0
57770704,182,81,101,172,75,97,2,1,1,3,1,2,0,0,0,0,0,0
57770705,97,52,45,96,51,45,0,0,0,1,1,0,0,0,0,0,0,0
57772301,89,42,47,86,40,46,0,0,0,1,1,0,0,0,0,0,0,0
57772302,81,41,40,63,30,33,0,0,0,1,1,0,0,0,0,0,0,0
57773101,753,367,386,741,362,379,7,3,4,11,4,7,0,0,0,0,0,0
57773103,214,92,122,212,92,120,1,0,1,1,0,1,0,0,0,0,0,0
57773104,60,31,29,60,31,29,0,0,0,0,0,0,0,0,0,0,0,0
57773105,2947,1405,1542,2913,1384,1529,13,8,5,16,11,5,0,0,0,5,2,3
57773106,1737,801,936,1709,788,921,5,2,3,7,3,4,0,0,0,1,1,0
57773107,493,238,255,486,233,253,3,2,1,5,4,1,0,0,0,0,0,0
57773108,626,320,306,620,315,305,1,1,0,3,2,1,0,0,0,0,0,0
57773109,518,259,259,466,232,234,5,2,3,8,3,5,0,0,0,1,0,1
57773110,1188,548,640,1170,539,631,6,3,3,7,3,4,0,0,0,1,1,0
57773111,1472,682,790,1444,665,779,13,9,4,18,11,7,0,0,0,1,1,0
57773112,2002,932,1070,1973,918,1055,11,5,6,14,7,7,0,0,0,1,0,1
57773113,2524,1259,1265,2506,1250,1256,4,3,1,7,4,3,0,0,0,1,0,1
57773114,171,79,92,169,77,92,1,1,0,1,1,0,0,0,0,1,1,0
57773116,1472,685,787,1451,675,776,7,4,3,10,7,3,0,0,0,1,1,0
57773117,65,42,23,65,42,23,0,0,0,0,0,0,0,0,0,0,0,0
57777401,374,171,203,367,167,200,0,0,0,0,0,0,0,0,0,0,0,0
57781201,133,71,62,133,71,62,0,0,0,0,0,0,0,0,0,0,0,0
57782101,111,53,58,108,52,56,0,0,0,1,1,0,0,0,0,0,0,0
57783901,71,35,36,71,35,36,0,0,0,0,0,0,0,0,0,0,0,0
57783902,847,424,423,842,421,421,2,1,1,3,1,2,0,0,0,0,0,0
57783903,79,40,39,79,40,39,0,0,0,0,0,0,0,0,0,0,0,0
57786301,391,181,210,385,181,204,2,0,2,5,0,5,0,0,0,1,0,1
57786302,68,36,32,68,36,32,0,0,0,0,0,0,0,0,0,0,0,0
57786303,145,72,73,145,72,73,0,0,0,0,0,0,0,0,0,0,0,0
57786304,583,288,295,577,285,292,0,0,0,2,1,1,0,0,0,1,1,0
57786305,24,17,7,24,17,7,0,0,0,0,0,0,0,0,0,0,0,0
57787101,260,134,126,260,134,126,0,0,0,0,0,0,0,0,0,0,0,0
57787102,42,20,22,42,20,22,0,0,0,0,0,0,0,0,0,0,0,0
57789801,143,75,68,143,75,68,0,0,0,0,0,0,0,0,0,0,0,0
57791001,446,244,202,439,240,199,1,1,0,2,1,1,0,0,0,0,0,0
57792801,1426,694,732,1418,690,728,4,4,0,5,4,1,0,0,0,0,0,0
57792802,37,23,14,36,23,13,1,0,1,1,0,1,0,0,0,0,0,0
57793601,678,340,338,663,327,336,0,0,0,1,1,0,0,0,0,0,0,0
57793602,95,42,53,95,42,53,0,0,0,0,0,0,0,0,0,0,0,0
57794401,944,471,473,930,465,465,2,0,2,3,0,3,0,0,0,0,0,0
57796101,80,41,39,78,40,38,2,1,1,2,1,1,0,0,0,0,0,0
57796102,54,31,23,50,27,23,0,0,0,0,0,0,0,0,0,0,0,0
57796103,196,107,89,177,91,86,0,0,0,0,0,0,0,0,0,1,1,0
57797901,80,41,39,79,41,38,0,0,0,0,0,0,0,0,0,0,0,0
57797902,79,42,37,78,41,37,0,0,0,1,1,0,0,0,0,0,0,0
57798701,543,274,269,533,268,265,1,1,0,1,1,0,0,0,0,2,1,1
57799501,1747,858,889,1716,842,874,5,3,2,10,5,5,0,0,0,5,4,1
57799502,93,49,44,93,49,44,0,0,0,0,0,0,0,0,0,0,0,0
57799503,20,8,12,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0
57800201,162,89,73,160,87,73,1,1,0,2,2,0,0,0,0,0,0,0
57801101,104,61,43,103,60,43,0,0,0,0,0,0,0,0,0,0,0,0
57802901,221,89,132,215,89,126,0,0,0,0,0,0,0,0,0,6,0,6
57802902,126,57,69,126,57,69,0,0,0,0,0,0,0,0,0,0,0,0
57803701,271,137,134,270,136,134,0,0,0,1,1,0,0,0,0,0,0,0
57804501,32,16,16,32,16,16,0,0,0,0,0,0,0,0,0,0,0,0
57804502,31,16,15,29,15,14,0,0,0,2,1,1,0,0,0,0,0,0
57804503,235,108,127,235,108,127,0,0,0,0,0,0,0,0,0,0,0,0
57804505,20,12,8,20,12,8,0,0,0,0,0,0,0,0,0,0,0,0
57805301,131,65,66,131,65,66,0,0,0,0,0,0,0,0,0,0,0,0
57806101,70,32,38,70,32,38,0,0,0,0,0,0,0,0,0,0,0,0
57807001,88,43,45,87,42,45,1,1,0,1,1,0,0,0,0,0,0,0
57807002,46,23,23,46,23,23,0,0,0,0,0,0,0,0,0,0,0,0
