kod_nadzsj_d,Zaměstnaní celkem,Zaměstnaní - Zaměstnanci v ozbrojených silách,Zaměstnaní - Zákonodárci a řídící pracovníci,Zaměstnaní - Specialisté,Zaměstnaní - Techničtí a odborní pracovníci,Zaměstnaní - Úředníci,Zaměstnaní - Pracovníci ve službách a prodeji,"Zaměstnaní - Kvalifikovaní pracovníci v zemědělství,lesnictví a rybářství",Zaměstnaní - Řemeslníci a opraváři,"Zaměstnaní - Obsluha strojů a zařízení, montéři",Zaměstnaní - Pomocní a nekvalifikovaní pracovníci,Zaměstnaní - nezjištěno,Zaměstnaní muži,Zaměstnaní - Zaměstnanci v ozbrojených silách - muži,Zaměstnaní - Zákonodárci a řídící pracovníci - muži,Zaměstnaní - Specialisté - muži,Zaměstnaní - Techničtí a odborní pracovníci - muži,Zaměstnaní - Úředníci - muži,Zaměstnaní - Pracovníci ve službách a prodeji - muži,"Zaměstnaní - Kvalifikovaní pracovníci v zemědělství,lesnictví a rybářství - muži",Zaměstnaní - Řemeslníci a opraváři - muži,"Zaměstnaní - Obsluha strojů a zařízení, montéři - muži",Zaměstnaní - Pomocní a nekvalifikovaní pracovníci - muži,Zaměstnaní - nezjištěno - muži,Zaměstnaní ženy,Zaměstnaní - Zaměstnanci v ozbrojených silách - ženy,Zaměstnaní - Zákonodárci a řídící pracovníci - ženy,Zaměstnaní - Specialisté - ženy,Zaměstnaní - Techničtí a odborní pracovníci - ženy,Zaměstnaní - Úředníci - ženy,Zaměstnaní - Pracovníci ve službách a prodeji - ženy,"Zaměstnaní - Kvalifikovaní pracovníci v zemědělství,lesnictví a rybářství - ženy",Zaměstnaní - Řemeslníci a opraváři - ženy,"Zaměstnaní - Obsluha strojů a zařízení, montéři - ženy",Zaměstnaní - Pomocní a nekvalifikovaní pracovníci - ženy,Zaměstnaní - nezjištěno - ženy
53375101,35,0,2,6,6,3,4,1,1,7,2,3,18,0,0,2,5,1,2,0,1,5,2,0,17,0,2,4,1,2,2,1,0,2,0,3
53375102,15,0,0,1,1,0,2,4,3,1,1,2,9,0,0,0,1,0,1,3,2,1,0,1,6,0,0,1,0,0,1,1,1,0,1,1
53375103,50,0,5,10,9,0,5,1,5,3,4,8,26,0,1,4,3,0,0,1,5,3,3,6,24,0,4,6,6,0,5,0,0,0,1,2
53375104,195,2,13,24,28,18,35,3,18,23,7,24,99,2,4,11,12,5,10,3,16,16,4,16,96,0,9,13,16,13,25,0,2,7,3,8
53376901,491,1,23,76,95,41,64,3,82,50,13,43,266,1,16,25,45,18,27,2,70,34,5,23,225,0,7,51,50,23,37,1,12,16,8,20
53377701,328,3,11,47,47,27,40,26,39,47,12,29,188,3,7,19,17,10,17,21,38,36,2,18,140,0,4,28,30,17,23,5,1,11,10,11
53378501,189,0,13,52,38,19,16,1,18,13,1,18,100,0,10,24,18,5,9,0,16,13,0,5,89,0,3,28,20,14,7,1,2,0,1,13
53378502,368,1,42,69,76,25,37,1,38,29,10,40,208,1,34,29,33,8,14,1,36,26,5,21,160,0,8,40,43,17,23,0,2,3,5,19
53379301,58,0,4,14,10,3,5,2,5,8,6,1,32,0,4,7,3,0,2,1,5,6,3,1,26,0,0,7,7,3,3,1,0,2,3,0
53380702,101,1,6,13,17,11,18,0,13,13,2,7,53,1,5,4,9,5,5,0,12,8,1,3,48,0,1,9,8,6,13,0,1,5,1,4
53380703,18,0,0,3,2,2,5,0,3,0,0,3,10,0,0,1,2,1,1,0,2,0,0,3,8,0,0,2,0,1,4,0,1,0,0,0
53380704,784,2,42,130,129,63,94,4,104,98,40,78,441,2,22,52,74,25,30,2,90,69,20,55,343,0,20,78,55,38,64,2,14,29,20,23
53380705,114,0,5,16,19,5,10,2,22,15,5,15,68,0,4,6,8,3,5,2,16,13,2,9,46,0,1,10,11,2,5,0,6,2,3,6
53381501,60,0,3,3,7,6,11,1,10,9,4,6,35,0,3,2,2,2,1,1,10,6,3,5,25,0,0,1,5,4,10,0,0,3,1,1
53381502,102,0,2,12,13,9,10,1,13,20,5,17,53,0,2,3,5,4,4,1,11,13,3,7,49,0,0,9,8,5,6,0,2,7,2,10
53382301,117,1,5,14,14,7,17,4,15,24,7,9,67,1,4,10,7,3,6,2,10,17,2,5,50,0,1,4,7,4,11,2,5,7,5,4
53383101,1046,1,60,130,178,89,111,9,168,162,42,96,621,1,45,61,91,33,41,5,133,136,19,56,425,0,15,69,87,56,70,4,35,26,23,40
53383102,130,3,7,17,21,11,13,2,20,18,4,14,75,3,3,5,12,2,2,2,19,17,3,7,55,0,4,12,9,9,11,0,1,1,1,7
53384001,1219,4,55,211,212,100,157,14,139,152,42,133,653,4,36,87,99,39,58,9,118,115,18,70,566,0,19,124,113,61,99,5,21,37,24,63
53385802,224,1,17,39,40,18,22,1,28,21,7,30,133,1,13,18,17,7,8,0,26,18,4,21,91,0,4,21,23,11,14,1,2,3,3,9
53385803,482,1,24,84,77,33,62,3,77,63,25,33,268,1,18,38,30,8,22,3,68,49,10,21,214,0,6,46,47,25,40,0,9,14,15,12
53386601,46,1,1,1,9,5,6,1,8,5,4,5,28,1,1,0,6,1,2,1,7,5,2,2,18,0,0,1,3,4,4,0,1,0,2,3
53386602,187,0,12,23,20,18,27,4,24,24,15,20,104,0,5,7,8,6,11,3,22,22,10,10,83,0,7,16,12,12,16,1,2,2,5,10
53386604,85,0,1,12,9,8,15,3,14,11,4,8,48,0,1,5,6,1,4,1,13,7,3,7,37,0,0,7,3,7,11,2,1,4,1,1
53386605,80,0,5,13,13,7,6,3,16,12,3,2,41,0,2,4,5,3,1,2,13,10,1,0,39,0,3,9,8,4,5,1,3,2,2,2
53386606,18,0,1,2,1,1,3,0,2,5,0,3,11,0,0,1,1,1,1,0,1,4,0,2,7,0,1,1,0,0,2,0,1,1,0,1
53386607,115,1,3,8,13,9,24,3,15,11,3,25,66,1,2,5,5,2,8,2,15,10,1,15,49,0,1,3,8,7,16,1,0,1,2,10
53387401,39,0,7,3,7,3,3,1,4,5,1,5,24,0,5,0,6,0,2,1,4,4,0,2,15,0,2,3,1,3,1,0,0,1,1,3
53387403,66,0,3,13,16,3,8,1,6,2,2,12,36,0,3,5,7,0,4,1,6,2,1,7,30,0,0,8,9,3,4,0,0,0,1,5
53387404,23,0,1,0,4,2,3,0,2,3,1,7,16,0,1,0,1,1,3,0,2,2,0,6,7,0,0,0,3,1,0,0,0,1,1,1
53388201,257,1,9,26,45,19,41,0,37,46,10,23,138,1,6,7,20,7,14,0,33,32,4,14,119,0,3,19,25,12,27,0,4,14,6,9
53389101,199,0,9,21,24,26,31,0,35,22,13,18,110,0,7,9,12,11,8,0,28,16,5,14,89,0,2,12,12,15,23,0,7,6,8,4
53390401,46,0,4,11,10,7,4,1,3,2,1,3,27,0,3,6,7,3,0,1,3,2,0,2,19,0,1,5,3,4,4,0,0,0,1,1
53390402,369,1,29,66,63,37,52,3,31,39,5,43,202,1,18,33,27,17,16,3,29,33,2,23,167,0,11,33,36,20,36,0,2,6,3,20
53391201,79,0,5,21,12,7,10,0,10,5,3,6,41,0,4,9,5,4,4,0,9,2,0,4,38,0,1,12,7,3,6,0,1,3,3,2
53391202,17,0,0,7,5,2,1,0,1,0,0,1,7,0,0,3,1,0,1,0,1,0,0,1,10,0,0,4,4,2,0,0,0,0,0,0
53392101,90,0,7,5,10,11,12,1,10,10,12,12,51,0,5,2,5,3,5,1,8,10,2,10,39,0,2,3,5,8,7,0,2,0,10,2
53392102,12,0,2,0,3,3,2,0,0,1,1,0,7,0,2,0,1,1,1,0,0,1,1,0,5,0,0,0,2,2,1,0,0,0,0,0
53392103,55,0,3,6,10,6,13,0,2,8,3,4,27,0,2,3,4,1,5,0,2,7,1,2,28,0,1,3,6,5,8,0,0,1,2,2
53392104,75,0,5,13,12,3,14,0,10,13,1,4,39,0,2,5,4,1,5,0,9,10,1,2,36,0,3,8,8,2,9,0,1,3,0,2
53392105,12,0,0,1,0,2,1,4,2,2,0,0,8,0,0,1,0,1,0,2,2,2,0,0,4,0,0,0,0,1,1,2,0,0,0,0
53392106,764,2,48,107,110,61,103,10,107,96,36,84,416,2,31,39,54,23,33,7,90,74,12,51,348,0,17,68,56,38,70,3,17,22,24,33
53393902,40,0,1,7,3,1,8,3,5,8,1,3,26,0,1,1,1,0,5,2,5,8,0,3,14,0,0,6,2,1,3,1,0,0,1,0
53393903,10,0,1,1,3,1,2,0,0,1,0,1,5,0,1,0,1,1,0,0,0,1,0,1,5,0,0,1,2,0,2,0,0,0,0,0
53394701,69,0,4,3,8,6,10,0,12,15,4,7,42,0,2,1,3,4,4,0,10,12,3,3,27,0,2,2,5,2,6,0,2,3,1,4
53394702,269,0,7,13,13,9,14,1,35,88,14,75,196,0,5,5,10,5,6,1,25,71,11,57,73,0,2,8,3,4,8,0,10,17,3,18
53394703,14,0,0,2,5,0,3,0,3,0,0,1,8,0,0,1,4,0,0,0,2,0,0,1,6,0,0,1,1,0,3,0,1,0,0,0
53394704,67,0,4,4,10,7,7,4,14,14,0,3,33,0,3,2,1,2,1,2,10,11,0,1,34,0,1,2,9,5,6,2,4,3,0,2
53394706,434,0,15,39,50,25,54,10,73,77,27,64,259,0,9,14,23,9,20,6,58,66,12,42,175,0,6,25,27,16,34,4,15,11,15,22
53394707,43,0,6,4,8,3,3,1,2,8,1,7,22,0,1,2,4,2,2,0,2,7,0,2,21,0,5,2,4,1,1,1,0,1,1,5
53395501,55,0,4,5,10,2,7,0,4,12,2,9,33,0,3,3,6,1,3,0,4,7,1,5,22,0,1,2,4,1,4,0,0,5,1,4
53395502,607,5,26,109,85,35,79,3,54,114,27,70,336,3,15,43,40,15,31,2,45,93,7,42,271,2,11,66,45,20,48,1,9,21,20,28
53395503,601,4,39,140,123,29,68,3,48,60,17,70,336,4,27,68,65,7,27,3,44,40,8,43,265,0,12,72,58,22,41,0,4,20,9,27
53395504,1108,6,37,186,171,86,144,7,106,163,71,131,577,4,21,73,92,35,43,2,93,114,24,76,531,2,16,113,79,51,101,5,13,49,47,55
53395506,168,1,3,21,23,19,25,1,17,24,16,18,80,1,2,6,14,10,7,0,14,15,4,7,88,0,1,15,9,9,18,1,3,9,12,11
53395507,11,0,1,3,1,1,0,0,2,2,0,1,7,0,1,1,1,0,0,0,2,2,0,0,4,0,0,2,0,1,0,0,0,0,0,1
53395508,119,2,12,34,22,7,12,1,8,8,3,10,72,2,9,21,7,2,7,0,8,7,1,8,47,0,3,13,15,5,5,1,0,1,2,2
53395510,674,3,47,160,120,41,90,3,65,55,23,67,360,2,31,60,54,20,45,2,54,44,9,39,314,1,16,100,66,21,45,1,11,11,14,28
53395511,861,11,60,212,168,65,110,3,71,59,31,71,475,11,37,90,92,27,48,3,67,47,11,42,386,0,23,122,76,38,62,0,4,12,20,29
53395512,9,0,2,3,1,0,1,0,0,2,0,0,3,0,2,1,0,0,0,0,0,0,0,0,6,0,0,2,1,0,1,0,0,2,0,0
53395514,10,0,0,1,2,0,3,0,1,2,0,1,7,0,0,1,1,0,2,0,0,2,0,1,3,0,0,0,1,0,1,0,1,0,0,0
53395515,365,4,17,68,67,31,57,1,33,47,8,32,200,3,11,27,40,16,23,0,28,29,3,20,165,1,6,41,27,15,34,1,5,18,5,12
53395516,23,0,0,0,0,1,0,0,8,6,0,8,18,0,0,0,0,1,0,0,4,6,0,7,5,0,0,0,0,0,0,0,4,0,0,1
53395519,88,0,3,7,23,1,12,0,13,22,3,4,47,0,2,2,11,1,4,0,11,14,0,2,41,0,1,5,12,0,8,0,2,8,3,2
53395520,20,0,0,6,4,3,2,0,2,3,0,0,11,0,0,1,3,1,1,0,2,3,0,0,9,0,0,5,1,2,1,0,0,0,0,0
53395522,57,0,2,6,7,5,8,2,5,13,2,7,36,0,2,2,5,3,2,2,3,9,2,6,21,0,0,4,2,2,6,0,2,4,0,1
53395523,514,4,22,91,84,39,62,3,62,69,13,65,285,3,16,40,45,13,15,0,57,49,7,40,229,1,6,51,39,26,47,3,5,20,6,25
53395526,81,0,1,6,2,8,5,0,16,22,5,16,47,0,1,2,1,3,2,0,13,12,3,10,34,0,0,4,1,5,3,0,3,10,2,6
53395527,426,3,23,60,69,43,53,0,55,58,19,43,238,3,15,23,35,24,20,0,49,43,7,19,188,0,8,37,34,19,33,0,6,15,12,24
53395528,14,0,3,2,4,1,1,0,0,2,1,0,7,0,3,1,2,0,0,0,0,1,0,0,7,0,0,1,2,1,1,0,0,1,1,0
53395529,533,9,20,102,92,46,69,2,75,56,22,40,290,8,12,44,40,13,21,2,68,46,13,23,243,1,8,58,52,33,48,0,7,10,9,17
53395530,319,0,13,85,41,20,48,2,27,36,8,39,185,0,10,42,21,12,23,2,27,25,2,21,134,0,3,43,20,8,25,0,0,11,6,18
53395531,380,2,17,80,55,29,40,1,37,57,18,44,202,2,10,40,28,8,17,0,25,39,6,27,178,0,7,40,27,21,23,1,12,18,12,17
53395532,691,3,30,117,80,46,95,3,74,76,26,141,410,3,21,54,38,22,36,2,65,60,11,98,281,0,9,63,42,24,59,1,9,16,15,43
53395533,1506,16,47,198,253,137,227,5,163,225,62,173,815,14,29,77,137,54,75,4,141,159,25,100,691,2,18,121,116,83,152,1,22,66,37,73
53395534,716,3,29,134,121,61,99,5,66,102,25,71,384,3,21,66,61,18,37,4,54,68,11,41,332,0,8,68,60,43,62,1,12,34,14,30
53395535,74,2,3,10,11,4,9,0,13,11,5,6,38,1,3,2,4,1,2,0,12,8,1,4,36,1,0,8,7,3,7,0,1,3,4,2
53395536,29,1,3,8,4,2,1,1,3,0,0,6,15,1,2,2,2,1,1,0,3,0,0,3,14,0,1,6,2,1,0,1,0,0,0,3
53395537,92,0,3,19,15,3,9,0,11,9,2,21,58,0,2,12,8,1,6,0,11,8,1,9,34,0,1,7,7,2,3,0,0,1,1,12
53395538,82,1,4,11,15,3,18,0,10,9,4,7,42,1,2,6,7,1,4,0,10,7,1,3,40,0,2,5,8,2,14,0,0,2,3,4
53396301,42,2,3,7,3,4,5,0,6,7,0,5,26,1,1,3,2,1,3,0,5,7,0,3,16,1,2,4,1,3,2,0,1,0,0,2
53396302,24,0,2,3,5,1,2,0,6,4,1,0,13,0,2,0,2,1,0,0,6,1,1,0,11,0,0,3,3,0,2,0,0,3,0,0
53397101,155,5,4,9,11,9,16,2,33,24,19,23,88,4,2,1,4,5,4,1,29,20,4,14,67,1,2,8,7,4,12,1,4,4,15,9
53397102,69,6,2,4,7,4,13,2,11,10,4,6,40,5,2,0,3,1,7,0,11,7,2,2,29,1,0,4,4,3,6,2,0,3,2,4
53397103,60,1,3,5,8,4,8,1,12,9,3,6,36,1,2,2,5,0,1,1,11,7,3,3,24,0,1,3,3,4,7,0,1,2,0,3
53398001,121,0,10,15,14,6,19,5,20,19,3,10,70,0,8,5,5,0,9,4,17,13,2,7,51,0,2,10,9,6,10,1,3,6,1,3
53398002,18,0,1,5,2,0,4,1,5,0,0,0,10,0,1,2,1,0,1,0,5,0,0,0,8,0,0,3,1,0,3,1,0,0,0,0
53398005,32,0,3,2,4,2,2,2,9,7,1,0,21,0,3,0,3,0,1,2,6,6,0,0,11,0,0,2,1,2,1,0,3,1,1,0
53398006,12,0,0,2,2,2,0,1,1,2,1,1,3,0,0,0,0,0,0,1,1,0,1,0,9,0,0,2,2,2,0,0,0,2,0,1
53398007,10,0,0,1,3,2,0,2,0,1,0,1,6,0,0,1,2,1,0,0,0,1,0,1,4,0,0,0,1,1,0,2,0,0,0,0
53399801,334,10,15,44,50,20,53,2,47,51,10,32,191,9,10,17,24,9,16,1,39,40,6,20,143,1,5,27,26,11,37,1,8,11,4,12
53399802,330,4,19,57,48,25,41,4,39,56,15,22,170,3,11,19,23,11,11,1,33,35,11,12,160,1,8,38,25,14,30,3,6,21,4,10
53400501,31,0,2,3,2,3,4,1,1,7,2,6,18,0,1,0,1,1,4,0,1,5,1,4,13,0,1,3,1,2,0,1,0,2,1,2
53400502,18,1,1,3,6,1,0,0,2,0,0,4,11,1,0,1,3,0,0,0,2,0,0,4,7,0,1,2,3,1,0,0,0,0,0,0
53400504,112,11,8,26,26,4,11,1,9,6,2,8,57,8,5,5,13,1,4,0,9,2,2,8,55,3,3,21,13,3,7,1,0,4,0,0
53400505,1145,46,49,213,216,66,159,7,88,102,59,140,595,37,32,78,108,20,57,2,76,78,23,84,550,9,17,135,108,46,102,5,12,24,36,56
53400506,1274,40,39,226,187,90,183,12,124,149,70,154,676,36,26,88,89,27,59,10,109,114,31,87,598,4,13,138,98,63,124,2,15,35,39,67
53400507,68,2,0,9,8,5,10,0,15,8,2,9,37,1,0,5,1,0,4,0,14,6,1,5,31,1,0,4,7,5,6,0,1,2,1,4
53400508,33,2,0,8,3,1,6,1,2,4,1,5,18,2,0,5,2,0,2,1,2,3,0,1,15,0,0,3,1,1,4,0,0,1,1,4
53400509,864,27,42,202,172,61,107,6,81,77,21,68,475,25,26,91,90,15,44,4,73,59,9,39,389,2,16,111,82,46,63,2,8,18,12,29
53400510,79,5,2,12,10,4,10,4,8,12,3,9,45,5,2,2,6,1,4,1,7,10,1,6,34,0,0,10,4,3,6,3,1,2,2,3
53400511,775,56,29,149,140,52,100,4,69,63,27,86,409,46,14,57,77,23,26,1,61,46,11,47,366,10,15,92,63,29,74,3,8,17,16,39
53400512,83,2,4,21,13,5,14,2,8,9,2,3,44,2,3,9,5,2,2,1,7,9,1,3,39,0,1,12,8,3,12,1,1,0,1,0
53400513,449,15,17,58,52,26,102,4,39,28,26,82,246,14,10,27,26,9,40,2,35,21,11,51,203,1,7,31,26,17,62,2,4,7,15,31
53401301,53,0,2,11,7,3,5,1,4,6,5,9,31,0,0,4,5,1,2,1,4,6,1,7,22,0,2,7,2,2,3,0,0,0,4,2
53401302,22,0,2,5,2,1,2,2,1,3,2,2,9,0,1,1,1,1,0,2,1,1,0,1,13,0,1,4,1,0,2,0,0,2,2,1
53401303,38,0,0,2,7,2,4,0,8,5,3,7,26,0,0,1,3,1,3,0,8,5,1,4,12,0,0,1,4,1,1,0,0,0,2,3
53401304,29,0,3,4,6,0,4,1,5,2,3,1,19,0,2,2,3,0,2,1,5,2,2,0,10,0,1,2,3,0,2,0,0,0,1,1
53401305,10,0,0,0,4,0,1,0,0,2,1,2,7,0,0,0,3,0,0,0,0,2,1,1,3,0,0,0,1,0,1,0,0,0,0,1
53401306,21,0,0,2,3,3,3,2,1,3,2,2,13,0,0,1,2,2,2,1,1,2,0,2,8,0,0,1,1,1,1,1,0,1,2,0
53401308,12,0,1,3,1,0,1,3,2,1,0,0,7,0,0,2,0,0,1,2,1,1,0,0,5,0,1,1,1,0,0,1,1,0,0,0
53402101,245,2,10,27,51,17,33,8,32,32,7,26,138,2,6,10,29,5,10,5,29,21,2,19,107,0,4,17,22,12,23,3,3,11,5,7
53402104,17,0,1,4,1,0,1,0,4,2,1,3,10,0,1,2,0,0,0,0,4,1,1,1,7,0,0,2,1,0,1,0,0,1,0,2
53402105,16,0,1,0,4,2,4,0,3,1,0,1,8,0,1,0,1,0,2,0,2,1,0,1,8,0,0,0,3,2,2,0,1,0,0,0
53402106,24,0,4,4,5,2,2,0,2,1,0,4,15,0,2,2,3,1,1,0,2,1,0,3,9,0,2,2,2,1,1,0,0,0,0,1
53403001,29,0,3,3,4,0,5,2,4,6,1,1,18,0,0,2,1,0,3,2,4,4,1,1,11,0,3,1,3,0,2,0,0,2,0,0
53403002,71,0,4,8,4,3,11,5,11,16,3,6,41,0,1,4,2,0,3,3,11,13,1,3,30,0,3,4,2,3,8,2,0,3,2,3
53403003,26,0,1,0,4,2,0,2,5,5,2,5,17,0,1,0,3,1,0,2,4,4,1,1,9,0,0,0,1,1,0,0,1,1,1,4
53403004,13,0,1,1,4,2,2,0,1,1,1,0,8,0,1,0,3,0,1,0,1,1,1,0,5,0,0,1,1,2,1,0,0,0,0,0
53403005,21,0,0,2,0,3,0,2,4,5,2,3,13,0,0,1,0,1,0,2,4,4,0,1,8,0,0,1,0,2,0,0,0,1,2,2
53403006,37,0,3,7,2,1,6,0,11,2,3,2,22,0,2,4,1,0,1,0,10,2,1,1,15,0,1,3,1,1,5,0,1,0,2,1
53403007,12,0,2,1,1,1,2,2,1,0,1,1,10,0,2,1,0,1,2,2,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1
53404801,140,0,6,16,26,15,16,3,24,16,4,14,80,0,4,4,12,5,5,3,22,15,3,7,60,0,2,12,14,10,11,0,2,1,1,7
53405601,22,0,1,1,3,1,2,0,3,5,2,4,13,0,0,0,2,0,1,0,3,4,0,3,9,0,1,1,1,1,1,0,0,1,2,1
53405602,15,0,0,0,0,0,3,0,2,5,2,3,10,0,0,0,0,0,1,0,2,2,2,3,5,0,0,0,0,0,2,0,0,3,0,0
53405603,14,0,1,3,4,0,2,1,2,1,0,0,6,0,0,0,2,0,1,1,2,0,0,0,8,0,1,3,2,0,1,0,0,1,0,0
53405604,107,0,5,6,16,16,14,1,10,17,8,14,61,0,3,2,7,6,6,1,9,12,4,11,46,0,2,4,9,10,8,0,1,5,4,3
53405605,44,1,1,9,5,3,8,0,3,7,2,5,21,1,1,3,3,1,1,0,3,5,1,2,23,0,0,6,2,2,7,0,0,2,1,3
53406401,120,2,6,16,12,6,17,5,19,8,8,21,66,2,6,3,5,2,4,4,16,7,3,14,54,0,0,13,7,4,13,1,3,1,5,7
53407201,65,0,2,7,9,10,6,0,13,6,6,6,39,0,0,4,2,6,3,0,13,4,3,4,26,0,2,3,7,4,3,0,0,2,3,2
53407202,86,0,0,9,15,9,14,1,16,8,8,6,49,0,0,2,10,6,4,1,14,7,2,3,37,0,0,7,5,3,10,0,2,1,6,3
53408102,45,0,0,8,5,4,6,3,5,9,3,2,27,0,0,1,4,1,2,3,5,8,1,2,18,0,0,7,1,3,4,0,0,1,2,0
53408103,70,0,2,12,11,3,4,1,6,21,3,7,42,0,0,6,7,0,2,1,6,12,2,6,28,0,2,6,4,3,2,0,0,9,1,1
53409901,170,0,6,18,23,12,20,2,30,30,8,21,96,0,4,7,11,4,6,1,27,22,4,10,74,0,2,11,12,8,14,1,3,8,4,11
53409902,16,0,1,1,0,1,2,0,4,4,2,1,8,0,0,1,0,1,0,0,3,1,1,1,8,0,1,0,0,0,2,0,1,3,1,0
53409903,34,0,0,3,5,1,3,2,5,11,2,2,24,0,0,1,4,0,1,2,4,9,1,2,10,0,0,2,1,1,2,0,1,2,1,0
53409904,45,0,1,5,5,4,6,1,9,6,2,6,24,0,1,3,4,0,2,1,7,4,0,2,21,0,0,2,1,4,4,0,2,2,2,4
53409905,23,0,0,4,2,1,3,1,4,3,2,3,15,0,0,2,1,0,1,1,3,3,1,3,8,0,0,2,1,1,2,0,1,0,1,0
53409906,14,0,0,1,3,2,0,0,4,2,0,2,8,0,0,1,1,0,0,0,3,2,0,1,6,0,0,0,2,2,0,0,1,0,0,1
53409907,12,0,0,1,4,1,0,0,2,2,1,1,8,0,0,0,2,1,0,0,2,1,1,1,4,0,0,1,2,0,0,0,0,1,0,0
53409908,15,0,3,2,1,2,0,0,2,4,0,1,9,0,1,0,0,1,0,0,2,4,0,1,6,0,2,2,1,1,0,0,0,0,0,0
53409909,40,0,1,6,3,4,3,1,4,8,1,9,22,0,0,2,1,1,0,1,4,8,1,4,18,0,1,4,2,3,3,0,0,0,0,5
53410201,362,18,19,41,57,20,46,1,42,49,18,51,209,15,13,14,32,7,18,0,39,37,6,28,153,3,6,27,25,13,28,1,3,12,12,23
53411101,98,0,3,11,23,9,13,3,15,10,6,5,58,0,2,3,14,3,4,2,14,8,4,4,40,0,1,8,9,6,9,1,1,2,2,1
53412903,277,0,18,36,40,22,39,4,30,36,26,26,149,0,10,16,19,8,12,3,25,30,12,14,128,0,8,20,21,14,27,1,5,6,14,12
53412904,19,0,2,6,2,0,3,0,3,1,0,2,12,0,1,3,1,0,2,0,2,1,0,2,7,0,1,3,1,0,1,0,1,0,0,0
53412906,27,0,3,5,5,1,4,0,2,1,3,3,17,0,1,3,3,1,2,0,2,0,3,2,10,0,2,2,2,0,2,0,0,1,0,1
53412907,25,0,0,5,5,0,1,1,6,3,2,2,16,0,0,4,2,0,0,1,4,3,1,1,9,0,0,1,3,0,1,0,2,0,1,1
53412908,20,0,0,1,3,2,5,0,4,2,0,3,9,0,0,1,0,0,4,0,2,1,0,1,11,0,0,0,3,2,1,0,2,1,0,2
53413701,180,7,9,24,26,8,28,1,24,34,6,13,107,6,6,7,13,1,13,1,21,27,4,8,73,1,3,17,13,7,15,0,3,7,2,5
53413702,32,0,0,7,2,3,5,2,6,4,1,2,21,0,0,4,1,1,1,2,6,3,1,2,11,0,0,3,1,2,4,0,0,1,0,0
53413703,34,0,0,5,7,2,6,2,0,5,4,3,19,0,0,2,1,1,3,2,0,5,2,3,15,0,0,3,6,1,3,0,0,0,2,0
53413704,13,0,1,1,1,0,2,1,2,2,0,3,7,0,0,1,0,0,0,1,2,1,0,2,6,0,1,0,1,0,2,0,0,1,0,1
53414501,125,0,9,22,10,6,16,0,23,11,7,21,65,0,8,6,2,3,8,0,20,7,1,10,60,0,1,16,8,3,8,0,3,4,6,11
53415302,27,0,1,5,5,2,3,1,2,3,2,3,15,0,1,4,1,1,1,0,2,3,1,1,12,0,0,1,4,1,2,1,0,0,1,2
53415303,167,4,4,27,25,11,26,4,23,18,10,15,88,3,3,10,8,4,10,2,20,14,4,10,79,1,1,17,17,7,16,2,3,4,6,5
53416101,10,0,0,2,0,0,2,0,1,3,1,1,5,0,0,0,0,0,1,0,1,3,0,0,5,0,0,2,0,0,1,0,0,0,1,1
53416102,38,0,2,1,8,1,6,0,6,4,3,7,19,0,1,0,3,0,2,0,6,4,0,3,19,0,1,1,5,1,4,0,0,0,3,4
53416103,23,0,1,2,4,4,3,1,5,2,1,0,14,0,1,0,2,1,3,0,5,2,0,0,9,0,0,2,2,3,0,1,0,0,1,0
53416104,18,0,0,1,1,1,2,1,4,2,1,5,11,0,0,0,0,0,1,1,3,2,0,4,7,0,0,1,1,1,1,0,1,0,1,1
53416105,257,2,12,28,43,25,31,6,32,40,11,27,143,2,7,12,16,7,14,3,32,28,7,15,114,0,5,16,27,18,17,3,0,12,4,12
53417001,121,1,3,18,15,8,21,1,10,21,6,17,70,1,0,8,6,3,13,1,7,16,4,11,51,0,3,10,9,5,8,0,3,5,2,6
53418801,451,3,22,62,73,41,51,6,57,59,35,42,249,2,17,23,32,20,14,3,55,43,16,24,202,1,5,39,41,21,37,3,2,16,19,18
53418802,18,0,0,3,3,2,7,0,0,1,0,2,10,0,0,2,3,1,2,0,0,1,0,1,8,0,0,1,0,1,5,0,0,0,0,1
53418804,29,0,0,4,5,3,5,1,3,6,1,1,15,0,0,2,2,0,1,1,2,6,0,1,14,0,0,2,3,3,4,0,1,0,1,0
53418805,18,0,1,1,1,2,1,0,7,2,0,3,11,0,0,1,1,1,0,0,4,2,0,2,7,0,1,0,0,1,1,0,3,0,0,1
53419601,130,0,6,14,16,15,20,4,16,21,6,12,69,0,4,7,7,3,7,3,13,18,2,5,61,0,2,7,9,12,13,1,3,3,4,7
53419602,220,2,9,25,37,9,30,3,29,37,13,26,116,1,5,9,21,3,10,1,24,25,3,14,104,1,4,16,16,6,20,2,5,12,10,12
53419603,15,0,0,4,3,0,3,0,2,0,1,2,6,0,0,0,2,0,1,0,2,0,1,0,9,0,0,4,1,0,2,0,0,0,0,2
53419604,49,1,2,3,6,7,7,2,8,6,1,6,28,1,1,2,1,4,2,1,8,4,1,3,21,0,1,1,5,3,5,1,0,2,0,3
53420001,32,0,1,8,8,2,1,0,2,2,4,4,18,0,0,2,5,0,1,0,2,2,3,3,14,0,1,6,3,2,0,0,0,0,1,1
